row_id,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,MonthlyCharges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year
4091,0,0,0,37,1,1,0,65,0,1,0,0
4092,0,0,0,7,1,0,0,75,1,1,0,0
4093,1,0,0,7,1,1,1,74,1,1,0,0
4094,1,0,0,69,1,0,1,79,1,1,0,0
4095,1,0,1,8,1,0,1,20,0,1,0,0
4096,0,0,1,12,0,0,1,30,0,1,0,0
4097,1,0,1,44,1,0,1,26,0,1,0,0
4098,1,0,1,72,1,0,0,81,0,1,0,0
4099,1,0,0,56,1,0,0,94,1,1,0,0
4100,0,0,0,10,1,0,0,20,0,0,0,1
4101,1,1,0,1,1,0,0,69,1,1,0,0
4102,1,0,1,47,1,0,0,54,0,1,0,0
4103,1,0,0,44,1,1,1,20,0,0,0,1
4104,1,0,0,3,1,0,0,78,1,1,0,0
4105,0,0,0,8,1,1,1,71,1,0,0,1
4106,1,0,0,16,1,1,1,21,0,1,0,0
4107,1,0,1,72,1,1,1,82,0,0,0,1
4108,0,0,0,1,1,0,0,46,1,0,1,0
4109,0,1,0,71,1,0,0,89,0,1,0,0
4110,0,1,0,56,1,0,0,68,0,0,0,1
4111,0,0,1,3,1,0,0,19,0,0,1,0
4112,1,0,1,11,1,1,1,65,0,1,0,0
4113,0,0,0,60,1,0,0,81,0,0,1,0
4114,0,1,0,42,1,0,0,105,0,0,0,1
4115,0,0,0,2,1,1,0,51,0,0,1,0
4116,0,0,0,9,1,0,0,20,0,0,1,0
4117,1,0,0,1,1,0,1,75,0,0,0,1
4118,1,0,1,52,0,0,1,50,0,1,0,0
4119,1,1,0,35,1,0,0,99,1,0,1,0
4120,1,0,1,20,1,0,1,19,1,0,1,0
4121,0,0,0,15,1,1,1,75,0,1,0,0
4122,1,0,0,17,1,0,0,71,0,0,1,0
4123,1,0,0,30,1,0,1,90,1,1,0,0
4124,0,0,0,1,1,1,1,96,0,1,0,0
4125,1,0,0,10,1,0,1,85,1,1,0,0
4126,0,0,0,13,1,0,0,70,0,1,0,0
4127,1,0,0,4,1,1,0,100,1,0,0,1
4128,0,1,0,3,1,0,0,70,1,1,0,0
4129,0,0,0,59,1,0,1,80,0,1,0,0
4130,0,0,0,2,1,0,0,70,1,1,0,0
4131,0,0,1,14,1,0,0,81,0,1,0,0
4132,1,0,0,1,0,0,0,25,1,1,0,0
4133,1,1,0,43,1,1,1,103,1,1,0,0
4134,0,0,0,16,1,1,1,75,0,1,0,0
4135,1,1,0,53,0,1,0,54,1,0,0,1
4136,0,0,1,4,1,0,0,25,0,0,1,0
4137,0,0,0,16,1,0,0,75,0,1,0,0
4138,0,0,0,43,1,0,1,55,0,1,0,0
4139,1,1,0,8,1,1,1,81,1,1,0,0
4140,1,0,1,6,1,1,1,49,0,0,1,0
4141,0,0,0,72,1,0,0,112,0,1,0,0
4142,0,0,1,60,0,0,0,50,0,0,1,0
4143,1,0,1,0,1,1,1,20,0,1,0,0
4144,0,0,0,2,1,1,1,20,0,1,0,0
4145,0,0,0,55,1,0,0,90,0,1,0,0
4146,0,0,0,56,1,1,1,99,0,1,0,0
4147,1,0,1,71,1,1,0,85,0,0,0,1
4148,1,0,0,2,1,0,0,62,1,1,0,0
4149,0,0,0,64,1,0,0,105,0,0,0,1
4150,0,0,0,42,1,0,1,74,1,1,0,0
4151,1,1,0,25,1,0,0,89,1,1,0,0
4152,0,0,1,5,1,1,0,49,0,0,0,1
4153,1,0,1,72,1,0,0,117,0,0,1,0
4154,0,1,0,33,1,1,1,81,1,1,0,0
4155,1,1,0,32,1,1,1,85,1,0,0,1
4156,1,0,1,5,1,0,0,20,0,1,0,0
4157,0,0,0,3,1,0,0,74,1,1,0,0
4158,0,1,0,6,1,1,0,84,1,0,0,1
4159,1,0,0,69,1,1,1,106,1,1,0,0
4160,0,0,0,13,1,0,0,80,0,0,1,0
4161,1,0,1,22,1,0,0,75,0,1,0,0
4162,1,0,0,61,1,0,0,70,0,0,0,1
4163,0,1,0,33,0,1,0,59,0,0,1,0
4164,1,0,0,41,1,1,1,73,1,0,0,1
4165,0,0,0,45,1,1,1,113,0,1,0,0
4166,1,1,0,70,1,0,0,90,0,0,1,0
4167,1,0,1,55,1,1,0,58,1,0,1,0
4168,1,0,1,52,0,0,0,44,0,0,0,1
4169,1,0,0,3,0,0,1,40,1,1,0,0
4170,0,0,0,30,1,1,1,100,1,0,0,1
4171,1,1,0,70,0,0,0,45,1,1,0,0
4172,0,0,1,9,1,0,0,93,0,1,0,0
4173,1,0,1,21,1,1,1,20,0,1,0,0
4174,0,0,1,55,1,0,0,76,0,1,0,0
4175,1,0,0,41,1,0,0,65,0,0,1,0
4176,0,0,1,62,1,0,0,26,0,0,1,0
4177,0,0,0,1,1,0,0,80,1,1,0,0
4178,0,1,0,67,1,0,0,55,0,0,0,1
4179,0,0,0,63,1,1,1,80,0,1,0,0
4180,1,0,0,38,1,0,0,69,0,1,0,0
4181,0,0,0,70,0,1,1,58,0,1,0,0
4182,1,0,1,38,1,1,1,20,0,1,0,0
4183,0,0,1,5,0,0,0,30,0,1,0,0
4184,1,0,0,24,1,1,1,50,0,1,0,0
4185,1,0,0,16,1,0,0,74,1,1,0,0
4186,0,0,0,68,0,1,1,39,0,0,0,1
4187,0,0,1,57,1,0,0,101,0,0,0,1
4188,1,1,0,60,1,1,1,104,0,1,0,0
4189,0,0,0,29,1,1,0,71,0,0,1,0
4190,0,0,1,9,1,1,1,66,0,1,0,0
4191,0,0,0,71,1,1,1,26,0,1,0,0
4192,0,0,0,24,0,0,0,54,1,0,1,0
4193,1,1,0,2,1,0,0,49,1,1,0,0
4194,1,0,1,66,1,1,0,21,0,0,0,1
4195,1,0,0,54,1,1,0,104,1,1,0,0
4196,0,0,0,72,1,1,0,114,0,0,0,1
4197,1,0,0,52,1,1,1,20,0,1,0,0
4198,1,0,1,71,1,1,0,77,0,0,0,1
4199,0,1,0,5,1,1,1,79,1,0,1,0
4200,1,0,0,42,1,0,0,20,0,0,0,1
4201,0,0,0,2,1,0,0,45,1,0,0,1
4202,1,0,0,11,1,0,0,75,1,0,1,0
4203,0,0,1,41,1,0,0,80,1,0,1,0
4204,0,0,1,68,1,0,1,88,0,1,0,0
4205,0,1,0,50,1,1,0,95,1,0,0,1
4206,1,0,0,53,1,1,1,94,1,0,0,1
4207,0,0,1,8,1,0,0,84,1,1,0,0
4208,0,0,0,50,1,0,0,104,0,0,1,0
4209,0,0,0,50,1,0,0,100,0,1,0,0
4210,0,0,0,8,1,1,0,60,0,0,1,0
4211,0,0,0,10,0,1,1,30,0,1,0,0
4212,0,0,1,37,1,0,1,24,0,1,0,0
4213,0,0,1,49,1,0,0,62,0,1,0,0
4214,0,0,0,17,0,1,1,36,0,1,0,0
4215,1,0,1,12,1,1,1,20,0,0,0,1
4216,1,0,1,23,1,1,0,100,1,0,0,1
4217,0,0,1,71,0,1,1,59,0,1,0,0
4218,0,0,1,71,1,1,0,78,0,1,0,0
4219,1,0,0,24,1,0,1,89,0,0,1,0
4220,1,0,1,45,1,0,0,79,0,0,1,0
4221,1,0,1,42,1,0,0,64,0,1,0,0
4222,0,0,0,18,1,0,1,96,1,0,1,0
4223,0,0,0,26,1,0,1,74,0,1,0,0
4224,1,0,1,9,1,0,0,55,1,0,0,1
4225,0,0,0,2,1,0,0,44,0,1,0,0
4226,0,0,1,5,1,1,1,45,0,1,0,0
4227,1,1,0,6,1,0,0,84,1,0,0,1
4228,1,1,0,52,1,0,1,111,0,1,0,0
4229,1,0,0,57,1,1,1,74,0,0,0,1
4230,1,0,0,29,1,0,1,75,0,1,0,0
4231,0,0,1,67,1,1,0,25,0,0,0,1
4232,0,0,0,42,1,0,1,105,1,1,0,0
4233,0,0,0,12,1,0,0,19,0,0,0,1
4234,1,0,1,7,0,0,0,34,1,0,1,0
4235,0,0,0,12,1,1,1,20,0,0,1,0
4236,0,0,0,13,0,0,0,49,1,1,0,0
4237,1,0,0,31,1,0,0,71,0,1,0,0
4238,1,0,1,9,0,0,0,30,1,0,1,0
4239,1,0,0,63,1,0,0,20,0,0,1,0
4240,1,1,0,45,1,1,1,99,0,1,0,0
4241,0,1,0,12,1,0,0,79,0,1,0,0
4242,1,0,0,41,1,0,0,80,0,1,0,0
4243,1,0,0,5,1,0,0,21,1,1,0,0
4244,1,1,0,71,0,0,0,46,0,0,0,1
4245,0,0,1,72,1,0,0,79,0,0,0,1
4246,1,0,0,9,1,1,1,69,0,0,0,1
4247,0,0,1,51,1,0,1,90,0,0,0,1
4248,0,0,1,35,0,1,1,41,0,1,0,0
4249,1,0,0,56,1,0,0,101,0,0,1,0
4250,0,1,0,18,1,1,1,75,0,0,1,0
4251,1,0,0,44,1,0,0,112,0,0,0,1
4252,0,0,1,48,0,1,0,30,0,1,0,0
4253,0,0,0,11,1,1,1,65,0,1,0,0
4254,1,0,1,71,1,1,1,106,1,1,0,0
4255,1,1,0,35,1,1,0,82,0,0,1,0
4256,1,1,0,24,0,1,0,34,0,0,0,1
4257,0,0,0,60,1,0,1,105,0,1,0,0
4258,1,0,0,6,0,1,1,30,1,0,1,0
4259,1,0,1,15,1,0,0,20,1,1,0,0
4260,1,1,0,21,1,0,0,104,0,0,1,0
4261,1,0,1,33,1,0,0,21,0,0,1,0
4262,0,0,0,1,1,0,0,21,0,1,0,0
4263,0,0,1,58,1,1,1,20,0,0,0,1
4264,0,0,0,10,1,1,1,65,0,1,0,0
4265,0,0,1,33,1,1,1,24,0,1,0,0
4266,0,1,0,1,0,1,1,25,1,0,1,0
4267,0,0,1,1,1,1,0,46,1,0,0,1
4268,1,0,1,42,1,0,1,73,0,0,1,0
4269,1,0,1,1,1,1,1,20,0,1,0,0
4270,1,0,0,38,1,1,0,20,0,0,0,1
4271,0,0,0,5,1,0,0,51,1,0,1,0
4272,1,0,0,65,1,1,0,110,0,0,0,1
4273,0,1,0,43,0,1,1,33,0,1,0,0
4274,0,0,0,72,1,0,0,85,0,0,1,0
4275,1,0,0,60,1,1,0,94,1,1,0,0
4276,1,0,0,55,1,0,0,101,0,1,0,0
4277,0,0,1,70,1,0,0,113,0,1,0,0
4278,0,0,0,6,1,0,1,74,0,0,1,0
4279,0,0,1,13,1,1,0,104,0,1,0,0
4280,1,0,1,8,1,0,0,20,0,0,0,1
4281,1,0,1,45,1,0,0,100,0,1,0,0
4282,0,0,0,54,1,1,1,110,1,0,1,0
4283,0,0,0,33,1,0,1,83,1,1,0,0
4284,1,0,1,21,1,0,1,76,0,1,0,0
4285,0,1,0,55,1,1,0,100,1,0,0,1
4286,0,0,0,1,1,1,1,75,1,1,0,0
4287,1,0,0,44,1,1,1,69,0,0,1,0
4288,1,0,0,72,1,1,1,87,0,1,0,0
4289,1,0,1,13,1,0,0,62,0,0,0,1
4290,0,0,1,36,1,0,0,104,0,1,0,0
4291,1,0,0,71,1,1,1,26,0,0,0,1
4292,1,1,0,9,1,1,1,100,1,1,0,0
4293,0,0,0,46,1,0,1,55,0,1,0,0
4294,0,1,0,61,1,0,1,104,1,0,1,0
4295,1,1,0,72,1,0,0,77,0,0,1,0
4296,1,0,0,11,1,1,0,75,1,1,0,0
4297,0,0,0,2,1,1,0,70,0,0,0,1
4298,1,0,0,2,1,0,0,19,0,1,0,0
4299,0,0,0,4,1,1,0,79,1,1,0,0
4300,1,0,0,3,1,1,0,49,1,0,1,0
4301,0,0,0,3,0,0,0,35,0,0,0,1
4302,0,0,0,43,1,0,1,65,0,0,1,0
4303,0,0,1,61,1,1,0,20,0,0,0,1
4304,0,1,0,49,1,0,0,91,1,0,1,0
4305,0,0,0,34,1,0,0,64,0,0,0,1
4306,1,0,0,1,1,1,1,50,0,1,0,0
4307,0,0,0,1,1,1,1,46,1,1,0,0
4308,0,0,0,61,1,0,1,86,0,1,0,0
4309,0,0,1,4,1,0,0,74,1,1,0,0
4310,1,0,0,59,1,0,0,69,0,0,0,1
4311,1,0,1,4,1,0,0,45,0,1,0,0
4312,1,0,1,0,1,0,0,20,0,0,0,1
4313,1,0,0,22,1,0,1,20,0,1,0,0
4314,0,0,0,72,1,1,1,85,0,1,0,0
4315,1,0,1,15,0,0,1,30,0,1,0,0
4316,0,0,0,1,1,1,0,19,1,0,0,1
4317,0,0,0,57,1,0,0,95,1,0,1,0
4318,1,0,1,39,1,0,0,86,1,0,1,0
4319,0,1,0,6,1,1,1,20,0,0,1,0
4320,0,0,0,16,1,0,0,63,0,0,1,0
4321,0,0,1,39,0,1,1,30,1,1,0,0
4322,1,0,1,4,1,0,1,20,0,1,0,0
4323,1,0,0,59,1,1,1,107,1,0,1,0
4324,0,0,1,69,1,0,0,84,0,1,0,0
4325,1,0,1,24,1,0,0,70,0,1,0,0
4326,1,0,1,6,1,0,1,20,0,1,0,0
4327,1,0,0,9,1,0,1,94,0,1,0,0
4328,0,0,1,8,1,1,0,20,0,1,0,0
4329,0,0,0,30,1,1,1,20,1,1,0,0
4330,1,0,1,62,1,0,1,71,0,1,0,0
4331,0,0,0,35,1,1,0,21,0,0,0,1
4332,0,0,1,55,1,1,0,19,0,0,0,1
4333,0,0,0,2,1,1,1,61,0,1,0,0
4334,1,1,0,29,1,0,1,94,1,1,0,0
4335,1,0,0,2,1,0,1,75,0,1,0,0
4336,1,1,0,33,0,1,1,55,0,0,0,1
4337,1,0,0,5,1,1,1,76,1,1,0,0
4338,0,0,0,1,1,0,0,69,1,1,0,0
4339,0,0,0,72,1,1,0,106,0,0,1,0
4340,1,1,0,43,1,0,0,90,1,1,0,0
4341,0,0,0,10,1,0,0,75,1,1,0,0
4342,0,0,0,70,1,1,0,26,0,0,0,1
4343,1,0,0,24,1,1,1,96,1,1,0,0
4344,0,0,0,23,1,1,0,20,0,0,0,1
4345,0,0,1,43,0,0,0,51,0,0,1,0
4346,0,0,0,1,1,1,0,19,1,1,0,0
4347,1,0,0,24,1,0,1,80,1,0,0,1
4348,0,1,1,65,1,0,0,104,0,1,0,0
4349,0,0,1,56,1,1,1,110,0,1,0,0
4350,1,1,0,1,1,0,0,79,1,1,0,0
4351,1,1,0,28,1,0,0,106,0,1,0,0
4352,0,0,0,13,0,1,1,29,0,1,0,0
4353,0,0,0,8,1,0,1,80,1,1,0,0
4354,0,0,0,3,1,0,0,70,0,0,0,1
4355,1,0,0,1,1,1,0,20,1,1,0,0
4356,0,1,0,26,1,0,0,89,1,1,0,0
4357,1,1,0,1,1,0,0,76,1,1,0,0
4358,0,0,0,5,1,0,0,20,0,0,1,0
4359,1,0,0,28,1,1,1,94,1,1,0,0
4360,0,0,0,11,1,1,1,59,0,1,0,0
4361,0,1,0,11,1,0,0,104,1,0,1,0
4362,0,1,0,66,1,0,0,80,1,0,1,0
4363,1,0,0,56,1,1,1,20,0,1,0,0
4364,0,1,0,53,1,1,0,25,0,0,0,1
4365,0,0,1,3,0,1,0,31,1,0,0,1
4366,0,1,0,72,1,1,1,117,0,1,0,0
4367,0,0,0,6,1,0,0,71,0,0,1,0
4368,0,0,1,71,1,0,1,115,0,1,0,0
4369,1,0,0,15,1,0,0,20,0,1,0,0
4370,0,1,0,57,1,0,0,70,0,0,1,0
4371,1,0,0,68,1,1,0,25,0,0,1,0
4372,0,0,0,13,0,0,0,31,1,1,0,0
4373,0,0,1,71,1,0,0,25,0,0,1,0
4374,1,0,0,5,0,0,0,40,1,0,0,1
4375,1,0,0,18,1,1,1,90,0,0,1,0
4376,1,0,1,36,1,0,1,95,0,0,1,0
4377,1,0,0,63,1,0,1,85,0,1,0,0
4378,1,0,1,39,0,0,0,55,0,0,1,0
4379,0,0,0,3,1,1,1,20,0,0,0,1
4380,1,0,0,32,1,0,0,20,0,0,0,1
4381,1,1,0,4,1,1,1,70,0,1,0,0
4382,0,1,0,32,1,1,0,93,1,1,0,0
4383,1,1,0,15,1,1,0,74,1,0,1,0
4384,0,1,0,5,1,0,1,81,1,1,0,0
4385,0,0,1,9,1,0,0,20,0,0,1,0
4386,0,0,1,31,1,0,0,81,0,0,0,1
4387,0,0,0,1,1,0,0,50,0,1,0,0
4388,1,0,1,1,1,0,0,81,0,0,0,1
4389,1,0,0,2,1,1,1,100,0,1,0,0
4390,0,0,0,35,1,0,0,23,0,1,0,0
4391,0,0,0,5,1,0,0,20,0,1,0,0
4392,1,0,1,3,1,0,0,50,1,1,0,0
4393,1,0,0,12,1,1,1,49,0,1,0,0
4394,1,0,1,56,1,1,0,24,0,1,0,0
4395,1,0,1,72,1,1,1,25,0,1,0,0
4396,0,0,0,1,1,0,0,69,1,1,0,0
4397,1,0,0,1,1,1,1,85,1,0,0,1
4398,0,0,0,26,1,1,0,90,0,0,0,1
4399,0,0,0,13,0,1,1,49,0,1,0,0
4400,0,0,1,15,1,0,0,66,0,1,0,0
4401,1,1,0,68,1,1,1,96,0,1,0,0
4402,0,1,0,27,1,0,0,101,1,1,0,0
4403,0,1,0,5,1,1,0,69,0,1,0,0
4404,0,0,0,64,1,0,1,25,0,1,0,0
4405,0,0,0,16,1,0,1,65,1,1,0,0
4406,0,0,0,2,1,1,0,80,1,1,0,0
4407,0,0,0,52,0,0,0,39,0,1,0,0
4408,0,0,0,15,1,1,0,25,0,0,0,1
4409,0,0,1,41,1,0,0,109,0,0,0,1
4410,1,1,0,20,1,0,1,71,1,1,0,0
4411,0,0,0,32,1,0,0,19,0,1,0,0
4412,1,0,0,1,1,1,0,50,1,0,1,0
4413,0,0,1,72,1,0,1,83,0,1,0,0
4414,0,0,1,34,1,0,0,85,0,1,0,0
4415,1,0,1,44,1,1,0,20,0,0,0,1
4416,1,0,0,72,1,1,0,75,0,1,0,0
4417,1,0,1,8,1,0,1,95,0,1,0,0
4418,1,0,0,7,0,0,0,34,0,0,1,0
4419,1,0,1,59,1,0,0,20,0,1,0,0
4420,0,0,0,3,1,0,0,97,1,0,1,0
4421,0,0,0,41,1,1,1,99,0,1,0,0
4422,0,0,0,61,1,0,1,25,0,0,1,0
4423,1,0,0,29,1,0,0,80,1,1,0,0
4424,0,0,1,48,1,0,0,20,0,1,0,0
4425,1,0,0,1,1,1,0,20,1,1,0,0
4426,1,0,1,64,1,1,1,25,0,0,1,0
4427,1,0,0,58,1,0,1,21,0,0,0,1
4428,1,0,0,29,1,1,1,85,0,1,0,0
4429,1,1,0,7,1,1,0,95,1,0,0,1
4430,1,0,0,67,1,0,0,111,0,1,0,0
4431,1,0,0,5,1,0,1,70,1,1,0,0
4432,0,0,0,27,1,0,0,53,0,0,0,1
4433,1,0,0,4,0,1,1,49,1,1,0,0
4434,1,0,0,1,1,1,1,20,0,1,0,0
4435,0,0,1,4,1,1,1,20,0,1,0,0
4436,1,0,1,6,1,0,0,20,0,1,0,0
4437,1,0,1,1,0,1,1,34,0,0,0,1
4438,1,0,0,49,1,1,0,84,1,0,0,1
4439,0,0,0,2,1,0,0,55,1,0,0,1
4440,1,0,1,16,1,0,0,85,0,0,0,1
4441,0,0,1,1,1,0,0,25,0,0,0,1
4442,1,0,0,25,1,0,1,70,0,1,0,0
4443,1,0,1,25,1,0,0,54,0,1,0,0
4444,0,0,0,72,1,0,0,111,0,1,0,0
4445,1,0,0,10,1,1,1,20,0,0,0,1
4446,1,0,0,54,1,0,1,84,0,1,0,0
4447,1,1,1,1,1,1,1,49,1,1,0,0
4448,0,0,0,66,1,1,1,67,0,1,0,0
4449,1,0,0,4,1,1,1,66,0,0,0,1
4450,0,0,0,7,1,1,0,20,0,1,0,0
4451,1,1,0,69,0,1,1,57,0,1,0,0
4452,0,0,0,8,1,0,0,96,1,0,0,1
4453,1,0,0,25,1,1,1,56,0,1,0,0
4454,1,1,0,37,1,0,0,101,1,1,0,0
4455,1,0,1,1,1,0,0,20,0,1,0,0
4456,1,0,1,4,1,1,0,24,0,0,0,1
4457,1,0,0,10,0,0,1,34,1,1,0,0
4458,0,0,0,13,0,1,1,35,0,1,0,0
4459,0,0,0,12,1,1,1,79,0,1,0,0
4460,1,0,0,61,1,0,1,25,0,1,0,0
4461,1,0,0,65,1,0,1,99,0,1,0,0
4462,1,0,0,56,1,1,1,65,0,1,0,0
4463,1,0,0,51,1,0,1,81,0,1,0,0
4464,1,0,1,43,1,0,1,91,0,1,0,0
4465,0,0,0,1,1,0,0,50,0,0,1,0
4466,0,0,0,3,1,0,1,54,0,1,0,0
4467,0,0,0,19,0,1,0,40,0,0,1,0
4468,1,0,0,45,1,1,0,108,0,1,0,0
4469,0,1,0,68,1,0,1,100,1,0,1,0
4470,0,0,0,1,1,0,0,20,1,1,0,0
4471,0,0,1,32,1,1,1,90,0,1,0,0
4472,1,0,1,59,0,0,1,35,0,0,0,1
4473,1,0,1,45,1,1,1,20,0,1,0,0
4474,1,1,0,24,1,0,0,104,1,0,0,1
4475,1,0,1,63,1,0,0,89,0,1,0,0
4476,1,1,0,29,1,0,0,52,0,1,0,0
4477,1,0,1,55,1,0,0,86,0,0,1,0
4478,0,0,0,8,1,0,0,85,1,1,0,0
4479,1,0,0,34,0,1,0,25,0,0,0,1
4480,0,0,0,1,1,0,1,70,1,1,0,0
4481,1,0,0,10,1,0,0,55,0,1,0,0
4482,1,0,1,71,1,1,1,73,0,1,0,0
4483,1,0,0,5,1,1,0,56,0,0,0,1
4484,1,0,0,31,1,0,1,79,0,1,0,0
4485,0,0,0,1,1,1,0,75,1,0,0,1
4486,1,0,0,20,1,1,1,89,1,1,0,0
4487,0,0,1,19,1,1,0,20,0,0,1,0
4488,1,0,1,72,1,0,1,113,0,1,0,0
4489,0,0,1,11,1,1,0,25,0,0,1,0
4490,1,0,0,4,1,1,1,90,1,0,1,0
4491,0,0,0,25,1,0,0,105,1,1,0,0
4492,1,1,0,45,1,1,0,25,0,0,0,1
4493,0,1,0,64,1,1,0,109,0,0,0,1
4494,1,0,0,4,1,0,1,21,0,1,0,0
4495,1,0,0,34,1,0,1,20,0,1,0,0
4496,0,0,1,48,1,1,0,70,0,0,0,1
4497,0,0,0,24,1,0,1,80,0,0,1,0
4498,1,1,0,8,1,0,0,61,0,0,1,0
4499,0,0,1,67,1,1,1,104,0,1,0,0
4500,1,0,0,14,1,0,1,67,0,0,1,0
4501,0,1,0,10,0,0,0,30,1,0,0,1
4502,1,0,1,42,1,1,1,97,0,1,0,0
4503,0,0,1,15,1,1,1,20,0,1,0,0
4504,0,0,0,2,1,0,0,46,0,0,1,0
4505,0,0,1,45,1,1,0,105,0,0,0,1
4506,0,0,1,4,1,1,0,84,1,0,0,1
4507,0,0,1,67,1,0,0,109,1,1,0,0
4508,1,0,0,12,1,0,0,57,1,1,0,0
4509,1,0,0,60,1,0,1,96,1,1,0,0
4510,1,0,1,1,1,1,0,51,1,1,0,0
4511,0,1,0,1,1,0,0,71,0,0,1,0
4512,0,0,0,1,1,1,0,20,1,0,0,1
4513,1,0,1,8,1,1,0,43,0,0,0,1
4514,1,1,0,5,1,0,1,90,1,1,0,0
4515,1,0,0,1,1,0,1,69,1,1,0,0
4516,0,0,1,58,1,1,0,20,0,0,0,1
4517,1,0,0,72,1,1,1,109,0,1,0,0
4518,0,0,1,23,1,1,1,25,0,1,0,0
4519,1,0,0,5,1,1,1,96,1,0,1,0
4520,1,0,0,70,0,0,0,39,0,1,0,0
4521,0,0,1,12,1,0,0,84,1,1,0,0
4522,0,0,0,7,1,0,0,70,0,0,1,0
4523,1,0,0,1,1,0,1,46,1,1,0,0
4524,1,0,1,44,0,1,1,54,0,1,0,0
4525,1,0,1,46,1,0,1,81,0,1,0,0
4526,1,0,0,20,1,0,1,20,0,1,0,0
4527,1,1,1,32,1,0,1,94,0,0,0,1
4528,1,0,0,1,1,0,1,20,0,1,0,0
4529,0,0,0,67,1,0,0,85,0,1,0,0
4530,0,1,0,29,1,0,0,99,1,0,0,1
4531,0,0,1,72,1,1,1,23,0,1,0,0
4532,1,1,0,12,1,1,1,101,1,1,0,0
4533,1,0,1,27,1,1,1,72,0,0,0,1
4534,1,0,1,56,1,0,0,116,0,1,0,0
4535,0,0,1,62,1,1,1,100,1,1,0,0
4536,1,0,0,11,0,0,1,35,0,1,0,0
4537,1,1,0,30,1,0,0,75,0,1,0,0
4538,0,0,0,40,1,0,1,20,0,1,0,0
4539,1,1,0,38,0,1,0,25,0,0,0,1
4540,0,0,0,28,0,0,0,30,0,1,0,0
4541,0,0,0,1,1,1,0,94,1,1,0,0
4542,0,0,0,12,1,1,1,45,0,1,0,0
4543,0,0,1,24,1,0,0,78,0,0,1,0
4544,1,1,0,72,1,0,1,25,0,1,0,0
4545,1,0,0,3,1,0,0,82,0,1,0,0
4546,0,0,1,72,1,1,1,116,0,1,0,0
4547,1,0,0,4,1,1,1,25,0,1,0,0
4548,0,0,0,3,1,0,1,76,0,1,0,0
4549,0,1,0,1,1,1,1,50,1,1,0,0
4550,1,0,0,43,1,1,0,78,1,0,0,1
4551,0,0,0,10,0,1,1,41,0,1,0,0
4552,0,1,0,2,1,0,0,44,0,1,0,0
4553,1,0,0,15,1,1,1,19,0,0,0,1
4554,0,1,0,3,1,0,1,75,0,1,0,0
4555,0,0,0,65,0,0,0,60,0,0,0,1
4556,1,0,0,27,1,0,1,20,0,1,0,0
4557,1,1,0,1,1,0,0,74,1,0,1,0
4558,1,0,0,35,1,1,1,21,0,1,0,0
4559,1,0,0,2,1,0,0,47,0,1,0,0
4560,0,0,0,60,1,1,1,100,0,0,1,0
4561,0,0,1,49,1,1,0,19,0,1,0,0
4562,1,0,0,3,0,1,1,35,1,0,0,1
4563,0,0,1,24,1,1,1,20,0,1,0,0
4564,1,0,1,62,1,0,0,89,0,1,0,0
4565,0,0,1,25,1,0,0,89,1,0,1,0
4566,0,0,1,10,1,0,1,89,0,0,1,0
4567,1,0,1,67,1,1,1,54,0,1,0,0
4568,1,1,0,7,1,0,1,85,1,0,1,0
4569,1,0,1,24,1,0,0,81,0,1,0,0
4570,1,1,0,72,1,0,0,116,0,1,0,0
4571,1,0,0,53,1,0,1,74,0,1,0,0
4572,1,1,0,2,1,1,1,87,1,1,0,0
4573,0,0,0,5,1,0,0,76,1,0,0,1
4574,0,0,0,52,0,1,1,35,0,0,1,0
4575,0,0,1,72,1,1,0,74,0,1,0,0
4576,1,0,1,70,1,0,0,79,0,1,0,0
4577,1,0,0,9,1,1,1,20,0,0,1,0
4578,0,0,0,2,1,0,0,20,0,1,0,0
4579,0,0,0,28,1,1,1,60,0,1,0,0
4580,1,0,0,72,1,0,0,86,0,0,0,1
4581,1,0,0,42,0,0,0,40,0,0,0,1
4582,0,0,0,11,1,1,0,102,1,0,0,1
4583,0,0,1,61,1,1,0,50,0,0,0,1
4584,1,0,1,63,1,1,0,76,0,0,0,1
4585,1,0,0,1,1,1,1,46,1,1,0,0
4586,1,0,1,23,1,1,1,48,1,0,0,1
4587,0,0,0,61,1,0,1,20,0,1,0,0
4588,1,0,0,7,1,1,1,20,0,1,0,0
4589,1,0,0,14,1,0,0,20,0,0,0,1
4590,0,1,1,23,1,1,1,88,0,0,0,1
4591,0,0,0,9,1,0,0,92,1,1,0,0
4592,0,1,0,11,1,1,0,100,1,0,1,0
4593,0,0,0,48,1,0,0,75,0,1,0,0
4594,1,0,0,63,1,0,1,20,0,1,0,0
4595,0,0,0,6,1,1,0,100,1,0,0,1
4596,0,0,0,5,0,1,1,51,0,0,1,0
4597,1,0,0,70,1,0,1,88,0,1,0,0
4598,1,0,0,8,1,1,0,66,0,1,0,0
4599,0,0,1,46,1,0,0,25,0,0,1,0
4600,1,0,1,6,1,1,1,20,0,0,0,1
4601,0,0,1,68,1,1,1,84,0,1,0,0
4602,1,0,1,31,1,1,0,21,0,0,0,1
4603,0,0,1,23,1,0,0,20,0,1,0,0
4604,0,0,0,6,1,0,1,84,1,1,0,0
4605,1,0,0,1,1,1,0,51,1,0,0,1
